gene_symbol	log2FoldChange	pvalue	padj	significance
PPP1R1A	-1.3231671402322	0.0986719528525915	0.921346229736526	Not significant
METTL23	-0.370856816085331	0.0986605615479379	0.921346229736526	Not significant
RNU6-97P	-0.809131231946601	0.0987894680317356	0.921346229736526	Not significant
NUDT3	-0.245677540924225	0.0988740867929759	0.921747677720637	Not significant
ENSG00000275234	-0.564014803566458	0.0989311311103023	0.92196883350992	Not significant
GOLPH3L	-0.286574572417936	0.0991912116209817	0.922092828456789	Not significant
ZNF732	-1.12386408014488	0.0992090798905191	0.922092828456789	Not significant
SNRPCP19	0.680623035189206	0.0992043304963477	0.922092828456789	Not significant
GVQW1	0.754509891766607	0.0991935353711769	0.922092828456789	Not significant
GPAM	-0.356252157846025	0.0991421367280621	0.922092828456789	Not significant
RN7SKP134	-0.852100718005432	0.099072767778777	0.922092828456789	Not significant
EPB41L3	0.379203716759413	0.0990766892637991	0.922092828456789	Not significant
ZNF264	-0.218836200943372	0.0992110430559782	0.922092828456789	Not significant
VANGL1	-0.318323457273092	0.0993173850188059	0.922567879942368	Not significant
UGCG	-0.396807423991309	0.0993288414596955	0.922567879942368	Not significant
ENSG00000228205	-0.79000334341175	0.0995054943267253	0.922631399909375	Not significant
RBAK	-0.327427810719135	0.0995123779130372	0.922631399909375	Not significant
SLC39A4	-0.578562788439987	0.0995125928559868	0.922631399909375	Not significant
ENSG00000259925	1.20779662789454	0.0995357522400334	0.922631399909375	Not significant
HSPE1P5	-0.762993131335507	0.0994340444893418	0.922631399909375	Not significant
THAP7-AS1	0.449112859216092	0.0993715287756039	0.922631399909375	Not significant
PTH2R	1.08377667304555	0.0995954471219948	0.922718438255696	Not significant
PPP1R7	-0.217762539549902	0.0996785359769516	0.922718438255696	Not significant
ENSG00000215246	-0.815847350854611	0.0996214968430486	0.922718438255696	Not significant
CREB3L1	-0.680495807957219	0.0996591742325754	0.922718438255696	Not significant
OR1H1P	-0.984628901281277	0.0997559728995787	0.923126426139947	Not significant
PSMD12	-0.29668342632424	0.0997990393685717	0.923216188662323	Not significant
ENSG00000249007	-0.819986348628659	0.0998626520891883	0.923495895941094	Not significant
IGHV1-24	-1.27703911497537	0.0998968060829331	0.923503083029962	Not significant
TMEM79	-0.662054794641268	0.0999695014326666	0.92386644460269	Not significant
LINC01139	1.10019956418178	0.100084257148503	0.923976337666762	Not significant
TTC29	1.33055059225875	0.100114886822846	0.923976337666762	Not significant
ENSG00000241597	0.625304900940374	0.100148362306647	0.923976337666762	Not significant
FANCC	0.312380411164615	0.100148250684444	0.923976337666762	Not significant
MRPL41	0.416669296763249	0.100039664054651	0.923976337666762	Not significant
ENSG00000269896	0.585424656774065	0.10449037083146	0.924474285958867	Not significant
MST1P2	0.720646805955698	0.100849885032862	0.924474285958867	Not significant
ENSG00000233589	-2.5633276674015	0.104228129199335	0.924474285958867	Not significant
MYBPHL	-1.34987081262397	0.102119751536064	0.924474285958867	Not significant
SLC16A1	-0.634044083777472	0.104937297969059	0.924474285958867	Not significant
LIX1L	-0.369081695521288	0.102570263634629	0.924474285958867	Not significant
ENSG00000231551	-0.510972797327571	0.100754320466624	0.924474285958867	Not significant
ASH1L	-0.197462793371963	0.10396099153384	0.924474285958867	Not significant
CADM3	1.11987353059925	0.10353843226436	0.924474285958867	Not significant
SDHC	-0.245806851465093	0.101909491997028	0.924474285958867	Not significant
EEF1A1P14	-1.06471597784884	0.101087477799586	0.924474285958867	Not significant
EIF3FP3	-0.923968318991942	0.103060601752282	0.924474285958867	Not significant
AHSA2	0.320929370298675	0.102980163281628	0.924474285958867	Not significant
ATOH8	0.739651599970933	0.100668570261624	0.924474285958867	Not significant
IGKV5-2	-1.38200588406098	0.101159924951436	0.924474285958867	Not significant
ENSG00000227992	-0.68405495532375	0.102307650158441	0.924474285958867	Not significant
NT5DC4	-0.84983872983644	0.101044289609484	0.924474285958867	Not significant
ENSG00000230552	-1.0140401854613	0.102829008649721	0.924474285958867	Not significant
ENSG00000224090	1.95267864619189	0.102844417485056	0.924474285958867	Not significant
ATG16L1	-0.203640769282482	0.102155700272838	0.924474285958867	Not significant
C2orf54	-0.898326530472332	0.103807123560318	0.924474285958867	Not significant
ENSG00000275981	-0.717476091904873	0.102455563957134	0.924474285958867	Not significant
CAMK1	0.332782413733233	0.10270048862979	0.924474285958867	Not significant
VHL	-0.201939731362394	0.103986201372824	0.924474285958867	Not significant
EEF1A1P24	-1.24843461625699	0.104946826130211	0.924474285958867	Not significant
ENSG00000244380	0.959820000555196	0.101859039031004	0.924474285958867	Not significant
ENSG00000223343	0.776120790641798	0.103391794051486	0.924474285958867	Not significant
KCTD6	-0.31830912737933	0.103954387720118	0.924474285958867	Not significant
CD200	0.628421388964877	0.100746357876251	0.924474285958867	Not significant
ZIC4	-1.70852445144917	0.102368338003365	0.924474285958867	Not significant
UBQLN4P1	-0.788169439104269	0.104149760760089	0.924474285958867	Not significant
SIAH2-AS1	-0.902706893934073	0.101283606317929	0.924474285958867	Not significant
ENSG00000272721	0.784104539734773	0.101695213244512	0.924474285958867	Not significant
RPS20P14	1.04108983529479	0.101148098244776	0.924474285958867	Not significant
IL1RAP	-0.469125054565305	0.104467226448183	0.924474285958867	Not significant
NOP14	-0.194782939035076	0.104641804663312	0.924474285958867	Not significant
DCAF4L1	-0.503835803345429	0.104809978733952	0.924474285958867	Not significant
SPINK2	-1.10130807929208	0.101021252167794	0.924474285958867	Not significant
TMSB4XP8	0.697699160457439	0.103426425667227	0.924474285958867	Not significant
ENSG00000254044	1.16351805582245	0.102785877023401	0.924474285958867	Not significant
ENSG00000248491	1.48768846496891	0.101858842126345	0.924474285958867	Not significant
ENSG00000248521	0.587231975148281	0.104445604298257	0.924474285958867	Not significant
ENSG00000272040	0.472554783704368	0.102251928578158	0.924474285958867	Not significant
TMEM232	0.727569932850665	0.103056893431105	0.924474285958867	Not significant
KRT8P33	0.595801777339391	0.102932405371892	0.924474285958867	Not significant
P4HA2	-0.322511620678868	0.102962126791188	0.924474285958867	Not significant
PCDHA10	0.966824647631491	0.103656616286071	0.924474285958867	Not significant
ENSG00000246596	0.450158057345537	0.10094967442169	0.924474285958867	Not significant
ENSG00000235733	-0.949805317569098	0.103238747362322	0.924474285958867	Not significant
HIST1H2AE	0.545717674140378	0.104393511174096	0.924474285958867	Not significant
ENSG00000218809	-0.979215384453612	0.101813564835509	0.924474285958867	Not significant
COL21A1	0.756310374640816	0.103710987335982	0.924474285958867	Not significant
KLHL32	0.968648095123229	0.102138584692131	0.924474285958867	Not significant
RNF217	-0.452627636071048	0.102978553847474	0.924474285958867	Not significant
RPS4XP9	-1.80907830639535	0.104360504608565	0.924474285958867	Not significant
CRCP	-0.209580394750371	0.103328609160821	0.924474285958867	Not significant
DYNC1I1	0.721786066711264	0.102068524242836	0.924474285958867	Not significant
ENSG00000270953	-0.589825074251043	0.100324395429428	0.924474285958867	Not significant
ENSG00000276067	-1.49897575328538	0.101988646599465	0.924474285958867	Not significant
FAM131B	-0.55305484836098	0.104414935933266	0.924474285958867	Not significant
PDIA4	-0.366922850764372	0.103147825211383	0.924474285958867	Not significant
ZBED1	0.334279872401535	0.103041697799228	0.924474285958867	Not significant
ARSD	-0.512183076087517	0.100353319055805	0.924474285958867	Not significant
CLDN34	-0.81217743878512	0.104149135823393	0.924474285958867	Not significant
UBQLN2	-0.236497955175367	0.103567595063947	0.924474285958867	Not significant
MAGEA8	-4.78255753771399	0.101906413323334	0.924474285958867	Not significant
PSD3	0.371646983581005	0.101779741561206	0.924474285958867	Not significant
FBXO16	0.498038559523498	0.104092980361454	0.924474285958867	Not significant
ENSG00000235683	0.701299800941251	0.104799324570922	0.924474285958867	Not significant
KLF10	-0.326828537257105	0.103875204993162	0.924474285958867	Not significant
CCDC26	-1.06692546180491	0.103700205682576	0.924474285958867	Not significant
PSCA	-1.03863925994411	0.103150866360502	0.924474285958867	Not significant
RIC1	0.26142624204221	0.104093412074641	0.924474285958867	Not significant
EIF4BP3	-0.686262064673686	0.104058358213914	0.924474285958867	Not significant
ENSG00000273249	0.794288650405261	0.10475777542872	0.924474285958867	Not significant
ENSG00000254463	0.494657509322085	0.100448240728333	0.924474285958867	Not significant
NEAT1	-0.428596215843328	0.101288420341168	0.924474285958867	Not significant
THAP12	0.272126587973241	0.102929323060825	0.924474285958867	Not significant
ENSG00000279603	-0.832473029611703	0.10489179566481	0.924474285958867	Not significant
APLP2	-0.439539108487907	0.100364537938296	0.924474285958867	Not significant
ZNF37BP	0.311777764189725	0.103116116892797	0.924474285958867	Not significant
NUTM2A-AS1	0.371335121723173	0.10093563939605	0.924474285958867	Not significant
CLEC4A	0.484588657362829	0.101066385652428	0.924474285958867	Not significant
PLBD1	-0.60144454047037	0.102035321604359	0.924474285958867	Not significant
ENSG00000256663	0.746141807632907	0.104198500576723	0.924474285958867	Not significant
CCDC91	-0.253419113626449	0.103090390019655	0.924474285958867	Not significant
ENSG00000278351	-0.785027465425599	0.100445895490073	0.924474285958867	Not significant
KRT6B	-1.9415150971469	0.104610982106313	0.924474285958867	Not significant
ENSG00000267281	0.495979848768113	0.101117787852241	0.924474285958867	Not significant
SLC35E3	-0.340146972721298	0.104749229510228	0.924474285958867	Not significant
ENSG00000274395	-1.48842420426179	0.103315901009134	0.924474285958867	Not significant
NAA25	-0.218920603090358	0.102489522794843	0.924474285958867	Not significant
PDX1	-1.87416283287411	0.102320652215764	0.924474285958867	Not significant
RNF219-AS1	-1.81792445373158	0.101134640557102	0.924474285958867	Not significant
TRAV13-1	0.913719793899307	0.102218566550283	0.924474285958867	Not significant
SRP54-AS1	0.385655361468972	0.103409731958226	0.924474285958867	Not significant
ENSG00000276063	0.986373855499778	0.104311687403398	0.924474285958867	Not significant
ELMSAN1	-0.179540403184278	0.103274463364977	0.924474285958867	Not significant
SAMD15	0.535121418754869	0.104020264303652	0.924474285958867	Not significant
ENSG00000258752	1.47453045243093	0.102796977380275	0.924474285958867	Not significant
SNORD113-1	1.11902512811956	0.101745352566943	0.924474285958867	Not significant
EMC7	-0.364981450005576	0.104560723975998	0.924474285958867	Not significant
RNU6-94P	0.616661813823653	0.103699259781916	0.924474285958867	Not significant
SPG21	-0.184620451875821	0.104871466763413	0.924474285958867	Not significant
GOLGA2P7	0.610206485861816	0.104579916716161	0.924474285958867	Not significant
ENSG00000279945	-0.9430623912835	0.100583380396778	0.924474285958867	Not significant
SEC14L5	0.904188585499452	0.101367024430323	0.924474285958867	Not significant
SOCS1	0.593452167509421	0.102423578093948	0.924474285958867	Not significant
ENSG00000261357	-1.32093522726637	0.100710593077268	0.924474285958867	Not significant
MAZ	0.309222259419185	0.100642955721569	0.924474285958867	Not significant
CES4A	0.457341136019648	0.100558762009442	0.924474285958867	Not significant
ZNF469	-0.588653774763029	0.104793433834047	0.924474285958867	Not significant
FANCA	0.445307818709439	0.101929602259714	0.924474285958867	Not significant
FAM157C	-0.749270088505208	0.102143615529496	0.924474285958867	Not significant
GGT6	-0.862305884535663	0.102927782238945	0.924474285958867	Not significant
CNTROB	0.272564047784282	0.104865759470265	0.924474285958867	Not significant
RPL38	-0.35179909435208	0.100651877259878	0.924474285958867	Not significant
MYO15B	0.420943921714634	0.103509980948693	0.924474285958867	Not significant
LINC01979	-0.930940921199111	0.101937451249478	0.924474285958867	Not significant
ENSG00000262877	0.527614978932973	0.100952852032448	0.924474285958867	Not significant
PIEZO2	0.599863289863188	0.102339307896042	0.924474285958867	Not significant
ENSG00000264714	1.48355989618676	0.101549912043539	0.924474285958867	Not significant
ANKRD62	-1.08951277916752	0.104873453919843	0.924474285958867	Not significant
ENSG00000267404	0.809144826075225	0.102426549656581	0.924474285958867	Not significant
ENSG00000267414	0.575559552557388	0.104191514278004	0.924474285958867	Not significant
CFAP61	1.0873942818866	0.104341606645227	0.924474285958867	Not significant
ARHGAP40	-1.11822519584554	0.102615720048489	0.924474285958867	Not significant
RN7SKP173	-0.489917881900576	0.103351686979799	0.924474285958867	Not significant
PIGT	-0.285277934621673	0.10391118088116	0.924474285958867	Not significant
ENSG00000273828	1.04291448188472	0.103384095052036	0.924474285958867	Not significant
SAFB	0.194522439303554	0.101083391646707	0.924474285958867	Not significant
CD70	0.988787397976502	0.101607906366408	0.924474285958867	Not significant
ENSG00000283108	0.806954663035735	0.102416230071975	0.924474285958867	Not significant
ENSG00000277383	0.589882635062654	0.104440324801059	0.924474285958867	Not significant
CA11	0.568146495590338	0.104553352112866	0.924474285958867	Not significant
NDUFA9P1	0.46790282782022	0.100668189971907	0.924474285958867	Not significant
CENPM	0.611252634696668	0.104196030380007	0.924474285958867	Not significant
MIR1249	1.08198671220118	0.103089692273407	0.924474285958867	Not significant
IL17REL	1.20560415679504	0.103924249294264	0.924474285958867	Not significant
ENSG00000272821	0.515666751632831	0.10188681387013	0.924474285958867	Not significant
MAPK8IP2	0.830003925445095	0.100253368012618	0.924474285958867	Not significant
MRPS6	-0.314479935832652	0.104274632713707	0.924474285958867	Not significant
PPCS	-0.297393259638159	0.105007320303719	0.924712777047617	Not significant
RHBDL2	-0.582216010787558	0.105838144721351	0.925112202662031	Not significant
NFYC-AS1	0.369544997329765	0.105476112351087	0.925112202662031	Not significant
ELAVL4	-0.865974538219089	0.105533937812605	0.925112202662031	Not significant
WDR63	0.812733081734031	0.105854728947938	0.925112202662031	Not significant
GBP3	0.471264721714495	0.105209782906946	0.925112202662031	Not significant
LINC01819	1.05615712536292	0.105522632647599	0.925112202662031	Not significant
